0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.53E+00,1.62E+00,1.71E+00,1.80E+00,1.89E+00,1.98E+00,2.07E+00,2.16E+00,2.25E+00,2.34E+00,2.43E+00,2.52E+00,2.61E+00,2.70E+00,2.79E+00,2.88E+00,2.97E+00,3.06E+00,3.15E+00,3.24E+00,3.33E+00,3.42E+00,3.51E+00,3.60E+00,3.69E+00,3.78E+00,3.87E+00,3.96E+00,4.05E+00,4.14E+00,4.23E+00,4.32E+00,4.41E+00,4.50E+00,4.59E+00,4.68E+00,4.77E+00,4.86E+00,4.95E+00,5.04E+00,5.13E+00,5.22E+00,5.31E+00,5.40E+00,5.49E+00,5.58E+00,5.67E+00,5.76E+00,5.85E+00,5.94E+00,6.03E+00,6.12E+00,6.21E+00,6.30E+00,6.39E+00,6.48E+00,6.57E+00,6.66E+00,6.75E+00,6.84E+00,6.93E+00,7.02E+00,7.11E+00,7.20E+00,7.29E+00,7.38E+00,7.47E+00,7.56E+00,7.65E+00,7.74E+00,7.83E+00,7.92E+00,8.01E+00,8.10E+00,8.19E+00,8.28E+00,8.37E+00,8.46E+00,8.55E+00,8.64E+00,8.73E+00,8.82E+00,8.91E+00
1.35E+00,1.58E+00,1.93E+00,2.39E+00,2.91E+00,3.42E+00,3.86E+00,4.16E+00,4.27E+00,4.18E+00,3.97E+00,3.75E+00,3.64E+00,3.81E+00,4.30E+00,5.01E+00,5.79E+00,6.51E+00,7.05E+00,7.35E+00,7.40E+00,7.23E+00,6.94E+00,6.66E+00,6.57E+00,6.79E+00,7.33E+00,8.06E+00,8.80E+00,9.43E+00,9.82E+00,9.95E+00,9.82E+00,9.51E+00,9.17E+00,8.97E+00,9.04E+00,9.44E+00,1.01E+01,1.08E+01,1.15E+01,1.19E+01,1.21E+01,1.20E+01,1.17E+01,1.14E+01,1.11E+01,1.10E+01,1.13E+01,1.19E+01,1.26E+01,1.33E+01,1.38E+01,1.41E+01,1.40E+01,1.37E+01,1.33E+01,1.30E+01,1.29E+01,1.31E+01,1.36E+01,1.43E+01,1.50E+01,1.55E+01,1.58E+01,1.58E+01,1.55E+01,1.51E+01,1.48E+01,1.46E+01,1.47E+01,1.51E+01,1.58E+01,1.65E+01,1.70E+01,1.74E+01,1.74E+01,1.72E+01,1.68E+01,1.64E+01,1.61E+01,1.62E+01,1.65E+01,1.72E+01,1.78E+01,1.84E+01,1.88E+01,1.89E+01,1.87E+01,1.83E+01,1.79E+01,1.76E+01,1.76E+01,1.79E+01,1.85E+01,1.91E+01,1.98E+01,2.02E+01,2.03E+01,2.01E+01
1.47E+00,1.33E+00,1.18E+00,1.00E+00,7.68E-01,4.94E-01,1.86E-01,-1.59E-01,-5.41E-01,-9.66E-01,-1.44E+00,-1.98E+00,-2.60E+00,3.02E+00,2.39E+00,1.81E+00,1.29E+00,8.04E-01,3.36E-01,-1.29E-01,-6.05E-01,-1.10E+00,-1.64E+00,-2.22E+00,-2.83E+00,2.82E+00,2.21E+00,1.64E+00,1.10E+00,5.93E-01,9.49E-02,-4.04E-01,-9.15E-01,-1.45E+00,-2.02E+00,-2.61E+00,3.06E+00,2.45E+00,1.86E+00,1.30E+00,7.74E-01,2.58E-01,-2.54E-01,-7.72E-01,-1.31E+00,-1.87E+00,-2.45E+00,-3.06E+00,2.62E+00,2.03E+00,1.46E+00,9.19E-01,3.92E-01,-1.28E-01,-6.51E-01,-1.19E+00,-1.74E+00,-2.32E+00,-2.92E+00,2.76E+00,2.17E+00,1.60E+00,1.05E+00,5.11E-01,-1.57E-02,-5.43E-01,-1.08E+00,-1.63E+00,-2.21E+00,-2.80E+00,2.88E+00,2.29E+00,1.71E+00,1.16E+00,6.18E-01,8.64E-02,-4.44E-01,-9.82E-01,-1.53E+00,-2.10E+00,-2.69E+00,2.99E+00,2.40E+00,1.82E+00,1.26E+00,7.18E-01,1.83E-01,-3.50E-01,-8.89E-01,-1.44E+00,-2.01E+00,-2.59E+00,3.10E+00,2.51E+00,1.93E+00,1.36E+00,8.14E-01,2.75E-01,-2.60E-01,-7.99E-01
